case_name,method,lambda_gain,final_rmse_all,final_rmse_inlier,final_fitness,final_rotation_error_deg,final_translation_error,final_alignment_error,mean_alignment_error,iae_alignment,ise_alignment,tv_translation_update,tv_rotation_update,mean_selected_correspondences,mean_predicted_weight
real_20260626_144015_pallet_rack_05_part1_refined_from_voxel005,mlp_weighted_icp,1.0,0.051380971830957245,0.03335470023424551,0.6533628972653363,2.9825597692267087,0.03287252737314241,0.11407909689636675,0.11878123290685945,3.0883120555783456,0.3712441338456222,0.010673325602948409,1.0878164880171164,1353.0,0.25560981217070816
real_20260626_144015_pallet_rack_05_part1_refined_from_voxel005,unweighted_icp,0.1,0.053505993774041444,0.03464837814046378,0.6104951958610495,4.024007903785214,0.03815065802715612,0.1318967308390497,0.14236027010979438,3.7013670228546536,0.5282137176487041,0.0011842848433094722,0.11914330248602328,1353.0,0.24424018463560948
real_20260626_144015_pallet_rack_05_part1_refined_from_voxel005,unweighted_icp,0.2,0.05232371458808386,0.03396196322960867,0.6156688839615669,3.3558544990128767,0.0340543940165738,0.11993665359478643,0.13382630708059023,3.4794839840953458,0.4685318696835491,0.0026354368309381027,0.27720096427502317,1353.0,0.24740839106731327
real_20260626_144015_pallet_rack_05_part1_refined_from_voxel005,unweighted_icp,0.4,0.05110051238151757,0.033619178976850614,0.6400591278640059,2.308775580993865,0.0289008496697988,0.103089117861255,0.12254268588482996,3.186109833005579,0.39588868780338854,0.005891509471472492,0.5997847294949795,1353.0,0.25163333996766285
real_20260626_144015_pallet_rack_05_part1_refined_from_voxel005,unweighted_icp,0.75,0.050428354845656734,0.03355879623082156,0.6592756836659276,1.4116966350497246,0.027521625809306203,0.09206694700546018,0.11032725010306758,2.868508502679757,0.3244547803156181,0.012235494693303399,1.2490986904231711,1353.0,0.2565966864111769
real_20260626_144015_pallet_rack_05_part1_refined_from_voxel005,unweighted_icp,1.0,0.05029937434907332,0.03349637302042607,0.6629711751662971,1.1922349707497317,0.02775833909210059,0.08998006314867123,0.10585154743218551,2.7521402332368234,0.29945356442094867,0.01655067825775943,1.7736797912920081,1353.0,0.2580365618241624
real_20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,distance_weighted_icp,0.1,0.08528157397766156,0.03474723458439859,0.4146341463414634,4.2642370603264155,0.033729477816941585,0.16165342239786729,0.17475287290372943,4.543574695496965,0.7957973373870791,0.001020894986184677,0.06714017795358676,1310.1923076923076,0.20218006284735157
real_20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,distance_weighted_icp,0.2,0.0842822176215232,0.03475469447583066,0.4567627494456763,3.5773534204613164,0.022381111388605872,0.14243686321474222,0.16309941968760266,4.2405849118776695,0.6968135225665378,0.002458498912238609,0.1609231660871836,1308.076923076923,0.202687901472336
real_20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,distance_weighted_icp,0.4,0.08381323568339948,0.03488409572558038,0.49002217294900224,2.7319501718207233,0.011820306655045918,0.12295304405665264,0.14758893286372715,3.837312254456906,0.5762695429548722,0.005560834256534546,0.3580007554485376,1307.0384615384614,0.20448808836429466
real_20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,distance_weighted_icp,0.75,0.08325108359877104,0.03375486325635828,0.5188470066518847,1.5596888259089143,0.00897911240885965,0.10782708426671983,0.13082839598950144,3.4015382957270375,0.45990605574191984,0.011923224595312436,0.8373376868935359,1306.5384615384614,0.20908772967389486
real_20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,distance_weighted_icp,1.0,0.08329354943165765,0.03358235303253748,0.5188470066518847,1.334250634908415,0.012200195434374918,0.10883625121511672,0.12545837798816825,3.2619178276923746,0.42351314735731577,0.016864989533970233,1.1796234629098514,1305.4615384615386,0.21159480362579314
