scenario,seed,method,lambda_gain,iteration,num_source_points,num_target_points,num_selected_correspondences,mean_predicted_weight,mean_selected_distance,mean_selected_point_to_plane,translation_update_norm,rotation_update_deg,rmse_all,rmse_inlier,fitness,rotation_error_deg,translation_error,alignment_error
static_noise,1,unweighted_icp,0.05,1,1800,1800,1800,0.5401839618242714,0.0836312197860136,0.06559462240665428,0.0016199313955258426,0.10945047151661609,0.09522130765703196,0.03566768518647467,0.27944444444444444,11.422631439359172,0.15161869650989668,0.36106631856052035
static_noise,1,unweighted_icp,0.05,2,1800,1800,1800,0.5434547136145508,0.08283179375371033,0.0649128087987301,0.0015953122141888372,0.11231025113991895,0.09422991455151945,0.035543461606183734,0.2816666666666667,11.321334721287505,0.15004011397982414,0.3574833757442186
static_noise,1,unweighted_icp,0.05,3,1800,1800,1800,0.5467958066655607,0.082020193736238,0.06416514069170533,0.0015905721377391254,0.1147253412870426,0.09323390761427099,0.035522590237582315,0.2861111111111111,11.218063475206856,0.14846257449158212,0.35387711685792167
static_noise,1,unweighted_icp,0.05,4,1800,1800,1800,0.5487824855388628,0.0812307826910412,0.0634466865772407,0.001589566193619057,0.11287633168376776,0.09226041525760831,0.03546294208193425,0.28944444444444445,11.11552263166691,0.14688476369351308,0.3503004052677905
static_noise,1,unweighted_icp,0.05,5,1800,1800,1800,0.5505643331858825,0.08046441576153064,0.06286731168132041,0.0015752139088242758,0.10819128432198413,0.0913128204643656,0.035351512479818416,0.2916666666666667,11.016980136138216,0.14532112668036312,0.3468037485061109
static_noise,1,unweighted_icp,0.05,6,1800,1800,1800,0.5538856684023185,0.07970330377702449,0.06221342348879331,0.0015863697242692921,0.10580558529118089,0.09037638999941698,0.03552809895015447,0.29888888888888887,10.919551006154842,0.14374624472339065,0.34331814478435607
static_noise,1,unweighted_icp,0.05,7,1800,1800,1800,0.5553845760942607,0.07894464389328558,0.06150976019000006,0.0015713302650493138,0.1033071264013103,0.08944654687255907,0.035446516102969346,0.3016666666666667,10.825494586775314,0.14218758103938364,0.33988907377969585
static_noise,1,unweighted_icp,0.05,8,1800,1800,1800,0.5592014925909602,0.07818819344425694,0.06088334155394315,0.0015652353926785454,0.10156781105927823,0.08852373662701842,0.03538479917459345,0.30444444444444446,10.732619333008849,0.1406341350992905,0.3364840650563974
static_noise,1,unweighted_icp,0.05,9,1800,1800,1800,0.5632706059187583,0.07744597613792861,0.06015077478695627,0.0015611427655498429,0.09997712375834275,0.0876165433872219,0.0353964929604676,0.30833333333333335,10.640772785867991,0.1390828543091454,0.33310712555504723
static_noise,1,unweighted_icp,0.05,10,1800,1800,1800,0.5652008785435348,0.07671377302198716,0.05977148641795242,0.001537063880504615,0.1005589094601621,0.08671918934067414,0.0351831760346329,0.30833333333333335,10.548678294151273,0.13755558035973103,0.32976155264191787
static_noise,1,unweighted_icp,0.05,11,1800,1800,1800,0.5659272690585697,0.07599619959531878,0.05917149883842254,0.0015271531141373795,0.09794719754529783,0.08584027592108887,0.03520037541295723,0.31277777777777777,10.458717558677794,0.13603763409887026,0.32646508560673704
static_noise,1,unweighted_icp,0.05,12,1800,1800,1800,0.5686770112942717,0.07528524783464971,0.05856472596576855,0.0015020572313367813,0.10028293087672965,0.08496776843080887,0.0349831783795925,0.31333333333333335,10.366133682550645,0.13454286844131605,0.32317197369763134
static_noise,1,unweighted_icp,0.05,13,1800,1800,1800,0.570386473807398,0.07458946915710957,0.057845385444941326,0.0014886029110765765,0.0987629900541139,0.08411383602310836,0.03499440373561593,0.31777777777777777,10.275004672765393,0.13306147171469365,0.31992535446545595
static_noise,1,unweighted_icp,0.05,14,1800,1800,1800,0.5741272684496738,0.07391604974694549,0.0572624051552891,0.001459017498256174,0.09679043644391214,0.0832857947656539,0.03482296214376613,0.3188888888888889,10.18621237762753,0.13160965843116854,0.31675757697309775
static_noise,1,unweighted_icp,0.05,15,1800,1800,1800,0.5762311446424209,0.07324827035877658,0.056598350806372884,0.0014557147665533782,0.09418967508296251,0.08246946342333975,0.034687213749096925,0.32055555555555554,10.099352573184158,0.13016139447818784,0.31362438363336914
static_noise,1,unweighted_icp,0.05,16,1800,1800,1800,0.5787256491553988,0.07260131898848418,0.05594323365052019,0.0014213736567483212,0.09487282731177826,0.0816729230449807,0.034294765436552695,0.31722222222222224,10.01208217321766,0.12874696341344047,0.31054070819059776
static_noise,1,unweighted_icp,0.05,17,1800,1800,1800,0.5806720204725555,0.07196069307371282,0.0552318030083535,0.0014138613393464609,0.09356132753096688,0.08088610555791441,0.03419117900256511,0.3188888888888889,9.925256946365504,0.12733961152462506,0.30747828654619447
static_noise,1,unweighted_icp,0.05,18,1800,1800,1800,0.5837858124746003,0.07132058451579178,0.054617895441293425,0.0014043989035071728,0.09319121649313003,0.08010293413269988,0.03414492492024776,0.32166666666666666,9.83880665882261,0.1259415402050541,0.30443254092598004
static_noise,1,unweighted_icp,0.05,19,1800,1800,1800,0.586520020340464,0.07068543008617521,0.054068551142236625,0.0013932685309548517,0.09275418292730302,0.07932441551168826,0.03397236157513995,0.32222222222222224,9.753035039823606,0.12455490035707507,0.3014096662669994
static_noise,1,unweighted_icp,0.05,20,1800,1800,1800,0.5882046692464951,0.07006481396844853,0.05338782532328837,0.0013777139352399038,0.09189465297794669,0.07856423872674076,0.033985161960176584,0.32611111111111113,9.667589544950253,0.12318301020425007,0.29842314438049333
static_noise,1,unweighted_icp,0.05,21,1800,1800,1800,0.5909522751320668,0.06946395904305225,0.052909424852691754,0.0013564178240376926,0.08975688463148167,0.07782920583066825,0.03387371934796943,0.3277777777777778,9.583850817258442,0.12183185384784093,0.2954995678510936
static_noise,1,unweighted_icp,0.05,22,1800,1800,1800,0.5934072213931383,0.06887467421495151,0.05233849110091372,0.0013444514931457022,0.08883071961737425,0.07710849606740307,0.03386525853647503,0.33111111111111113,9.500193820177769,0.1204912160551235,0.2926016503243043
static_noise,1,unweighted_icp,0.05,23,1800,1800,1800,0.5952168321679435,0.06828972620908283,0.05175472822223625,0.0013310916709424658,0.08829633173703215,0.07639717876616421,0.033729663434199315,0.3322222222222222,9.416847464111273,0.11916411751314623,0.2897297709204232
static_noise,1,unweighted_icp,0.05,24,1800,1800,1800,0.59669485862188,0.06771841573713058,0.051270292281927386,0.0013305314327703634,0.08508372604532263,0.075704010880951,0.0338425722139609,0.3372222222222222,9.336692069148155,0.11783694850266521,0.28690788007509777
static_noise,1,unweighted_icp,0.05,25,1800,1800,1800,0.598242632883406,0.06716165339338877,0.050679389833959435,0.0013000539796112114,0.08399830041189002,0.07502874211225873,0.033810494251684475,0.33944444444444444,9.25796299815592,0.11654054513897048,0.2841489172327884
static_noise,1,unweighted_icp,0.05,26,1800,1800,1800,0.599147140161487,0.06660440764844618,0.05022875901134103,0.0012966487132794924,0.08343494424171359,0.07435299251949423,0.0337773929926868,0.3416666666666667,9.179697127975825,0.11524801536894402,0.28139797916819653
static_noise,1,unweighted_icp,0.05,27,1800,1800,1800,0.6022794907776251,0.06605988343842369,0.04955757833855645,0.0012739997129921578,0.08396684510141594,0.07368843716284076,0.033689013664095026,0.3427777777777778,9.101152343915755,0.11397900845244482,0.2786789690544431
static_noise,1,unweighted_icp,0.05,28,1800,1800,1800,0.6056152422741142,0.06552155200137791,0.04905988802209946,0.0012607639533879435,0.08225332722761339,0.07303246961704456,0.033923124276126856,0.34944444444444445,9.024513744123073,0.1127250127562487,0.276002619814524
static_noise,1,unweighted_icp,0.05,29,1800,1800,1800,0.6080138120233253,0.0649737332242014,0.048569397809475084,0.0012712037153855642,0.0810767976880881,0.07236760858212167,0.034102561275154375,0.35555555555555557,8.949377924643452,0.1114591376107414,0.2733205254392976
static_noise,1,unweighted_icp,0.05,30,1800,1800,1800,0.6109006429718217,0.06443193069471832,0.048006427941620064,0.0012560426180176552,0.07920313852949401,0.07171299801073273,0.03413636479891932,0.35944444444444446,8.876286607573808,0.1102080710415867,0.2706839351280575
static_noise,1,unweighted_icp,0.1,0,1800,1800,1800,0.5370173944098856,0.08441259772020333,0.06631150650762767,0.0,0.0,0.09619383967808914,0.0357401323199207,0.27666666666666667,11.523197640929231,0.15322279473444214,0.3646486108218236
static_noise,1,unweighted_icp,0.1,1,1800,1800,1800,0.5434802954156724,0.08283510689309033,0.06490185554434462,0.0032398627910516543,0.2189009430332301,0.09423456544264942,0.03554523379048659,0.2816666666666667,11.322229482832103,0.150014938562597,0.35747179883356744
static_noise,1,unweighted_icp,0.1,2,1800,1800,1800,0.5487550671585651,0.08122269084606466,0.06342373581232201,0.003182215414836163,0.229651831494388,0.09225134561031338,0.03545817730061955,0.28944444444444445,11.115697435261168,0.14685933480500574,0.3502676547679308
static_noise,1,unweighted_icp,0.1,3,1800,1800,1800,0.5538514764453337,0.07968817460254737,0.06219804219509474,0.0031508345239047706,0.21658039460389095,0.0903579738503884,0.035520923779348644,0.29888888888888887,10.918547708600245,0.1437316448432089,0.3432750957795998
static_noise,1,unweighted_icp,0.1,4,1800,1800,1800,0.5592006698119216,0.07816606775969534,0.06086591469281991,0.0031410646018970347,0.20644251057399482,0.08849686037834543,0.03537562892545816,0.30444444444444446,10.730718720158833,0.14061608910821127,0.336420136688145
static_noise,1,unweighted_icp,0.1,5,1800,1800,1800,0.5651795124876577,0.07668558364663078,0.0597389965595798,0.0031216353058455795,0.1997131607178483,0.08668496396771794,0.03520277556746502,0.3088888888888889,10.547319164526536,0.13751443781757605,0.3296725934305593
static_noise,1,unweighted_icp,0.1,6,1800,1800,1800,0.5687676523503992,0.07525300885358181,0.05851794307577001,0.003051050797059903,0.19568798098589488,0.08493004921297514,0.034966571014429584,0.31333333333333335,10.36769064261501,0.13448185938682095,0.3230888150259462
static_noise,1,unweighted_icp,0.1,7,1800,1800,1800,0.5743035755262846,0.07387201028268553,0.05721182827441393,0.0029853961799865647,0.19660873876920484,0.08323291718290778,0.03480197618493862,0.3188888888888889,10.18617603314215,0.13151114943192427,0.3166058269462535
static_noise,1,unweighted_icp,0.1,8,1800,1800,1800,0.5791240017550443,0.07254955095927446,0.05586894403590307,0.002905829358192409,0.18800277387968653,0.08161026225880007,0.03430721462293901,0.31777777777777777,10.013345785146255,0.12862032825040898,0.3103640483606716
static_noise,1,unweighted_icp,0.1,9,1800,1800,1800,0.5839407095932401,0.07126528876827425,0.05453533824692842,0.002828281503821404,0.18589165951441988,0.08003610058557971,0.03411987250915685,0.32166666666666666,9.841320552783259,0.12580502766522736,0.30425433377863964
static_noise,1,unweighted_icp,0.1,10,1800,1800,1800,0.5882109923103518,0.07000060922027823,0.05333697642180776,0.002791381984467031,0.18573478741203345,0.0784868354014872,0.03395510254071548,0.32611111111111113,9.669469023267844,0.12302737814652452,0.29820890378069015
static_noise,1,unweighted_icp,0.1,11,1800,1800,1800,0.5936817947486421,0.06880663990975103,0.052346154155785835,0.002708404341587932,0.17827474297807877,0.07702794573830224,0.03386651297242018,0.33166666666666667,9.503325446141659,0.12032918544084091,0.29239038564055975
static_noise,1,unweighted_icp,0.1,12,1800,1800,1800,0.5963260838589134,0.06764553576038793,0.051167832629995934,0.002663634011687233,0.1755572544041712,0.07561697489459812,0.03381553756372317,0.3372222222222222,9.338022030448414,0.11767352230345685,0.28667071750253914
static_noise,1,unweighted_icp,0.1,13,1800,1800,1800,0.5997405851515246,0.06653322657565194,0.05018049834363443,0.0026028607197794242,0.1667343133262551,0.07426755210784626,0.033785437147565336,0.3422222222222222,9.181659970726672,0.1150772698870475,0.2811614217021605
static_noise,1,unweighted_icp,0.1,14,1800,1800,1800,0.606093023556097,0.0654429932134053,0.04893209387220934,0.002546750228346007,0.16796257382112056,0.07293734044670513,0.03389785163348175,0.34944444444444445,9.02460622837216,0.11254136554218973,0.2757247682726165
static_noise,1,unweighted_icp,0.1,15,1800,1800,1800,0.6106133346551456,0.0643436600882953,0.04791319444969953,0.0025398389041692677,0.16299401934157887,0.07160633600079337,0.03416232479577639,0.3605555555555556,8.873644929853432,0.11001245414451244,0.2703552394438401
static_noise,1,unweighted_icp,0.1,16,1800,1800,1800,0.6146025619196267,0.0632511299410307,0.04673427376601433,0.002501722610058244,0.15583157410136636,0.07029824471266294,0.034161239692758125,0.36833333333333335,8.729569288002342,0.10752023126648598,0.26511416885917233
static_noise,1,unweighted_icp,0.1,17,1800,1800,1800,0.6195469035070195,0.06216824549879911,0.04588145154802302,0.0024817264799717577,0.15755503112901714,0.0690070519387859,0.03414540985424628,0.37555555555555553,8.581122867526284,0.10504772663679793,0.2598660072508467
static_noise,1,unweighted_icp,0.1,18,1800,1800,1800,0.6250298258725916,0.06108744154665701,0.04480284125658446,0.002453510182939977,0.15485291645637766,0.06772517951334817,0.0340047065752049,0.38,8.435883553818172,0.10260539048172639,0.2546894055332563
static_noise,1,unweighted_icp,0.1,19,1800,1800,1800,0.6281316140409167,0.06003341018538749,0.043849820930644955,0.0024289238579152193,0.14886110587338136,0.06648007115340532,0.034021285353798975,0.38722222222222225,8.297611083910663,0.10018956853937898,0.24964575053189095
static_noise,1,unweighted_icp,0.1,20,1800,1800,1800,0.632743704121404,0.059016056288300436,0.04285407323716323,0.0023907141591989083,0.1457344770380164,0.06527139619680977,0.03438323240627885,0.40166666666666667,8.162238534382587,0.09780835046692526,0.2447021320075609
static_noise,1,unweighted_icp,0.1,21,1800,1800,1800,0.6382228348943149,0.05802506831677683,0.041757752106489535,0.0023389641142627154,0.14213065997466798,0.06409931122772863,0.03440034974009568,0.4088888888888889,8.03073116510876,0.09547742582600424,0.2398840487048205
static_noise,1,unweighted_icp,0.1,22,1800,1800,1800,0.6431689091778796,0.05704164117540445,0.04081780628796164,0.002330441647023829,0.1394086550658909,0.06294191284824609,0.03454904391999464,0.41944444444444445,7.902358049137758,0.09315462982829839,0.23512012316792208
static_noise,1,unweighted_icp,0.1,23,1800,1800,1800,0.6471998250266459,0.05609757073759673,0.03986789528431656,0.002304673569655517,0.134325670386548,0.06183421789456887,0.03457535555466444,0.42833333333333334,7.777392869177633,0.09085564776015786,0.23046379434650305
static_noise,1,unweighted_icp,0.1,24,1800,1800,1800,0.6526159563291036,0.055168077216525814,0.03892987579191871,0.0022597338280418437,0.1310211180504118,0.06075023417776353,0.03495885438788511,0.44722222222222224,7.6557542992916625,0.08860217456085628,0.22590995173153644
static_noise,1,unweighted_icp,0.1,25,1800,1800,1800,0.6571358064858228,0.05423595592471599,0.03812191204900371,0.0022383413241300765,0.13189025467085613,0.059657872494405975,0.035102899521464045,0.46166666666666667,7.532877725910494,0.08636995103052059,0.2213566007840315
static_noise,1,unweighted_icp,0.1,26,1800,1800,1800,0.6602555287571229,0.053328952262846833,0.037105953058482646,0.0022409741156529154,0.13018878237650927,0.05858935269498622,0.035141916636929255,0.4738888888888889,7.411567741967341,0.08413459691719369,0.21683962703185333
static_noise,1,unweighted_icp,0.1,27,1800,1800,1800,0.6652545971610289,0.052483408335557126,0.03620338325129212,0.002145661246201765,0.12319528729986425,0.05759020411033282,0.03525477887104576,0.48833333333333334,7.297113385986403,0.08199354813526562,0.21255488610546247
static_noise,1,unweighted_icp,0.1,28,1800,1800,1800,0.6683816417834941,0.0516510531519573,0.03541355420229551,0.0020983121501977997,0.12076236333444279,0.05661238177490507,0.03537047241735102,0.5038888888888889,7.184093031573034,0.07989867683293189,0.20835198892356732
static_noise,1,unweighted_icp,0.1,29,1800,1800,1800,0.67368260914045,0.050841647240943526,0.034602470714896166,0.002043987634460927,0.12103243509443536,0.05566173219258721,0.03549291617751594,0.52,7.070760054539172,0.07785920145237274,0.2042285341903517
static_noise,1,unweighted_icp,0.1,30,1800,1800,1800,0.6777875020259885,0.05008372352089434,0.033687162311266554,0.0019549522019804964,0.11848596987413396,0.05476965540591702,0.035431127132494245,0.5305555555555556,6.959177124623291,0.07591037318088023,0.20027179983303017
static_noise,1,unweighted_icp,0.2,0,1800,1800,1800,0.5370173944098856,0.08441259772020333,0.06631150650762767,0.0,0.0,0.09619383967808914,0.0357401323199207,0.27666666666666667,11.523197640929231,0.15322279473444214,0.3646486108218236
static_noise,1,unweighted_icp,0.2,1,1800,1800,1800,0.5489163507554534,0.08123114245790548,0.06347220061110877,0.006479725582103309,0.4378018860664619,0.09226310969248247,0.03549398691367527,0.29,11.121936090231689,0.14680848810425165,0.350290958699051
static_noise,1,unweighted_icp,0.2,2,1800,1800,1800,0.5598064856749096,0.07813993562994923,0.06081594835933583,0.006323075586343948,0.43367481783359146,0.08846193144884805,0.03543282008482079,0.3055555555555556,10.72679773384206,0.14053403299107053,0.3362639417783392
static_noise,1,unweighted_icp,0.2,3,1800,1800,1800,0.5692668282307515,0.07518871099944831,0.05841023178913188,0.00624477120636562,0.39954995606821864,0.08484821353616705,0.03494338119923754,0.31333333333333335,10.360657272153025,0.134329758891401,0.32278454514909827
static_noise,1,unweighted_icp,0.2,4,1800,1800,1800,0.5788510681086746,0.07244968330966994,0.055778169845520344,0.005954146353001844,0.39244190239199384,0.08148021766567991,0.0343438845319539,0.3188888888888889,9.999764882811991,0.1284046928934683,0.3098825593872681
static_noise,1,unweighted_icp,0.2,5,1800,1800,1800,0.5880087451635747,0.06990019375646885,0.053281264951296065,0.005631219386740509,0.3695150016102003,0.07835566583066095,0.033916972102251475,0.32611111111111113,9.658396950957094,0.12280157946982287,0.2977412148100548
static_noise,1,unweighted_icp,0.2,6,1800,1800,1800,0.5965627190950753,0.06752768925214275,0.051061597301070204,0.005404076105061744,0.3541984101016223,0.07546648757483944,0.03371515075076603,0.33611111111111114,9.328258390447484,0.1174192032114019,0.2861682746907162
static_noise,1,unweighted_icp,0.2,7,1800,1800,1800,0.6063672760300352,0.06531056769118024,0.04891092615180764,0.0052007076083377905,0.33290163030258607,0.07276933289943956,0.033956502387854914,0.3511111111111111,9.01614821068053,0.11223251797234227,0.27516333297858714
static_noise,1,unweighted_icp,0.2,8,1800,1800,1800,0.6146075329180217,0.06308934899051429,0.04656930045243273,0.00508819541544815,0.3237016676464029,0.07009952281711208,0.034104799265775615,0.36833333333333335,8.717403064247534,0.10716728627395741,0.2644408397335449
static_noise,1,unweighted_icp,0.2,9,1800,1800,1800,0.625199353701957,0.06091671370569939,0.0446586313222469,0.004935315270346652,0.3152111363973858,0.06751645628883006,0.03401562307950293,0.3811111111111111,8.421442983133597,0.1022511909759639,0.2539820770961299
static_noise,1,unweighted_icp,0.2,10,1800,1800,1800,0.6333419867376062,0.058832708090770944,0.042643733839673306,0.004829164624709449,0.2983889837143089,0.06504628261186447,0.03443756098899241,0.4038888888888889,8.145104260910108,0.09744873861432733,0.24394606383529288
static_noise,1,unweighted_icp,0.2,11,1800,1800,1800,0.6440864255760587,0.056858823689635345,0.04064031650861569,0.004679195728034332,0.2807672808840969,0.0627170373662722,0.03439519565910733,0.4172222222222222,7.8861515356899226,0.09278607288303856,0.23436462560620996
static_noise,1,unweighted_icp,0.2,12,1800,1800,1800,0.6528562297180194,0.054975514854831396,0.03872668760578351,0.004595853695771333,0.26479845495949655,0.06051699565294424,0.03495039695324194,0.4488888888888889,7.64056876756081,0.08820087440592485,0.22512355773447718
static_noise,1,unweighted_icp,0.2,13,1800,1800,1800,0.6599329660660846,0.053148135016716905,0.036895190545062934,0.004454237544642967,0.26644970133059376,0.05836394000034881,0.035212225807416425,0.4777777777777778,7.391615462122049,0.08375813152300465,0.21603822614457396
static_noise,1,unweighted_icp,0.2,14,1800,1800,1800,0.6686409893266877,0.051463635595727954,0.03528830520049463,0.004273515368837582,0.2439880624821862,0.05638413544650202,0.035434898057095536,0.5083333333333333,7.164806030025383,0.07949305912595225,0.20752525487270812
static_noise,1,unweighted_icp,0.2,15,1800,1800,1800,0.6774527138872886,0.049888603240746676,0.03344187001019439,0.004062975928206209,0.24178842266009418,0.054529965132248226,0.03544690437689885,0.5338888888888889,6.936842902165675,0.0754404055379183,0.19933879969182328
static_noise,1,unweighted_icp,0.2,16,1800,1800,1800,0.6890378083231651,0.048516012183087785,0.032075454526685324,0.003673585855464693,0.22291214653034885,0.05291831608996203,0.03537046034828148,0.5561111111111111,6.728481528771482,0.07178195317645787,0.1919850845541347
static_noise,1,unweighted_icp,0.2,17,1800,1800,1800,0.7023655221599052,0.04719962267225801,0.030763515629070395,0.0036197848246415434,0.2097249511705976,0.0513864907955242,0.035491881655252286,0.5877777777777777,6.532338464986011,0.06817794773229308,0.18488782317767738
static_noise,1,unweighted_icp,0.2,18,1800,1800,1800,0.7103706435540486,0.04588250069881575,0.029485600145130728,0.003511060460148785,0.21131122597074659,0.04988339405626718,0.03539211548719586,0.6166666666666667,6.3333211891576955,0.06468816778602694,0.1779047737338711
static_noise,1,unweighted_icp,0.2,19,1800,1800,1800,0.7217137615637457,0.04460566857487235,0.028220568026049716,0.0033931979441592366,0.20556377154570435,0.04843998318989164,0.035462373921868524,0.6533333333333333,6.137961903353211,0.06131407943140024,0.171133681654824
static_noise,1,unweighted_icp,0.2,20,1800,1800,1800,0.73357620752981,0.04330885630782468,0.02690334661877968,0.0033910848111046994,0.20504199940927628,0.04697603817981418,0.035213842718829075,0.6822222222222222,5.94609505716207,0.05794187350271827,0.16437886225415316
static_noise,1,unweighted_icp,0.2,21,1800,1800,1800,0.744502270195401,0.042033271867760534,0.025551853938706046,0.0033369666138133485,0.21451634506896533,0.04552677399664159,0.034780469282299775,0.7055555555555556,5.746734768120361,0.05462712752037676,0.15762124919822196
static_noise,1,unweighted_icp,0.2,22,1800,1800,1800,0.7561115168578219,0.04081810557005107,0.024412054139443678,0.0031251382872312973,0.2097422488281248,0.04414474545623579,0.034380510464049434,0.7288888888888889,5.5479304651305705,0.05151770436916086,0.15114175447670236
static_noise,1,unweighted_icp,0.2,23,1800,1800,1800,0.7634572072607071,0.03959102573163098,0.023226582332499336,0.0029994612782608967,0.2138187097025132,0.042781857000638655,0.034106712705375734,0.7577777777777778,5.345713354709441,0.048538261028035566,0.14477725157576865
static_noise,1,unweighted_icp,0.2,24,1800,1800,1800,0.7729679990288206,0.03837529962133679,0.02221622979274606,0.002862117326336413,0.2116090586483565,0.041453882656101095,0.03380293932556319,0.7866666666666666,5.1452214618805305,0.04570275899790584,0.13860885627281225
static_noise,1,unweighted_icp,0.2,25,1800,1800,1800,0.7802770937632378,0.037122235931701185,0.02121370352615253,0.0028012038276511164,0.21731668229361895,0.04010803898774657,0.033367531777826503,0.8144444444444444,4.942784984871438,0.042929865951123004,0.13246575478758396
static_noise,1,unweighted_icp,0.2,26,1800,1800,1800,0.7886233788025668,0.03591848271158208,0.020131382004521508,0.0026798250029117544,0.20948283410557034,0.038832191252597174,0.032795053463754824,0.8355555555555556,4.745383683280921,0.04027792639681261,0.126563954482219
static_noise,1,unweighted_icp,0.2,27,1800,1800,1800,0.7964543245913951,0.03469442326712842,0.019156422654394392,0.0025943520064826277,0.21038442986422634,0.03754002775667516,0.03207885973174139,0.8516666666666667,4.547118247528501,0.03771533698120609,0.12072654721316625
static_noise,1,unweighted_icp,0.2,28,1800,1800,1800,0.8038927368959007,0.03346664461564471,0.018223361820527275,0.0025451027352857546,0.21811005350655932,0.03624261783155669,0.031336329856787574,0.8666666666666667,4.3401931272828564,0.035204627339020675,0.11484917644340592
static_noise,1,unweighted_icp,0.2,29,1800,1800,1800,0.8117689536699183,0.032271886100884155,0.017332181590726473,0.002425408416147435,0.2121638802328748,0.0349762884891496,0.03081402752067988,0.8883333333333333,4.136425898753731,0.03281540579951568,0.10915595327620259
static_noise,1,unweighted_icp,0.2,30,1800,1800,1800,0.8192175695044289,0.031063924271991877,0.016428529620404912,0.0023471229088435986,0.21590420480146957,0.03369978305892956,0.030206428076122886,0.9077777777777778,3.9284578802662473,0.03051147942814182,0.10349584128973385
static_noise,1,unweighted_icp,0.4,0,1800,1800,1800,0.5370173944098856,0.08441259772020333,0.06631150650762767,0.0,0.0,0.09619383967808914,0.0357401323199207,0.27666666666666667,11.523197640929231,0.15322279473444214,0.3646486108218236
static_noise,1,unweighted_icp,0.4,1,1800,1800,1800,0.5594235990389461,0.078054517913437,0.06074439717020747,0.012959451164206624,0.8756037721329216,0.08835739088150495,0.03533159905379474,0.30444444444444446,10.723524715262506,0.1404001895294951,0.3359928275636251
static_noise,1,unweighted_icp,0.4,2,1800,1800,1800,0.5798783622907439,0.0722541858561848,0.0555358585060736,0.012480741367776105,0.7926841299900274,0.08123807099657995,0.03426141516199147,0.3188888888888889,9.999450801687527,0.1280053313716479,0.3092379103851031
static_noise,1,unweighted_icp,0.4,3,1800,1800,1800,0.5971118748913712,0.06722791704182472,0.050750405373280516,0.01123583846174409,0.7415590619132687,0.0750977683450178,0.033719045445436704,0.3377777777777778,9.31705334977881,0.11683007451164398,0.2850983763544499
static_noise,1,unweighted_icp,0.4,4,1800,1800,1800,0.6154156302312095,0.06274362731810373,0.046204462929757516,0.010330234155348854,0.6800528707730428,0.06967526136197703,0.03409776556936641,0.3705555555555556,8.679745433493414,0.10653144036686467,0.26300415606377586
static_noise,1,unweighted_icp,0.4,5,1800,1800,1800,0.6334861488510205,0.0584923603627607,0.042197146360466724,0.009772371464601973,0.6207092473719451,0.06461860916387034,0.034539252346799124,0.4077777777777778,8.09718852540616,0.09680386687094782,0.24239436128887976
static_noise,1,unweighted_icp,0.4,6,1800,1800,1800,0.654794489145294,0.054615501147260596,0.038396864183854476,0.00921709315880682,0.5540353082244286,0.06006740955028441,0.03502160018690373,0.4538888888888889,7.5898961760837365,0.08761990186405573,0.22358627317517749
static_noise,1,unweighted_icp,0.4,7,1800,1800,1800,0.6719781791724783,0.05104018254784666,0.03484436313637897,0.008884810765800145,0.5263795261091286,0.055859251762409454,0.035353454069951495,0.5116666666666667,7.0979814349707775,0.07875869370793752,0.20559775982005474
static_noise,1,unweighted_icp,0.4,8,1800,1800,1800,0.6928348581555693,0.048061387669309695,0.03161566334277661,0.007997479186383235,0.47753007338126013,0.05235869631102358,0.03549565372783667,0.5677777777777778,6.6491098222196126,0.07078732217238969,0.1896371167056094
static_noise,1,unweighted_icp,0.4,9,1800,1800,1800,0.7146208648026716,0.04543295639130435,0.02893760950217153,0.007146806247802377,0.4155967639023361,0.049347793170346876,0.03543603405498723,0.6283333333333333,6.258651142661543,0.06367554308632907,0.17560984768329138
static_noise,1,unweighted_icp,0.4,10,1800,1800,1800,0.7373223054299713,0.042867576251619924,0.026452012406377158,0.006722307796278753,0.40333522184392473,0.04644797191892251,0.035158700376259004,0.6922222222222222,5.877001495402036,0.05698740206850998,0.16220538894145287
static_noise,1,unweighted_icp,0.4,11,1800,1800,1800,0.7588324945584044,0.040333248947452084,0.02394191131449838,0.006530664845902427,0.4280429960878279,0.043585831667907485,0.034235159288420206,0.7377777777777778,5.477196904559877,0.05049721608994161,0.14885501680344787
static_noise,1,unweighted_icp,0.4,12,1800,1800,1800,0.776528536398201,0.03784774247214825,0.02172831550103716,0.0058734052173652716,0.42535171455146453,0.04086899254156564,0.033810193677977995,0.805,5.074631187948036,0.04467049077442202,0.13628579519546802
static_noise,1,unweighted_icp,0.4,13,1800,1800,1800,0.7931035605524878,0.035362086642143735,0.01971957708884275,0.005542350928516525,0.4268466193891781,0.03823557148384164,0.03246116270498206,0.8422222222222222,4.674756786091867,0.03920412766489742,0.12418726700965774
static_noise,1,unweighted_icp,0.4,14,1800,1800,1800,0.8070876076469363,0.03285814611796493,0.017782744143082337,0.005208467122021783,0.43735936506445516,0.035598841953590483,0.031045778553092332,0.8766666666666667,4.263231508832182,0.03407762167552715,0.11230877871743947
static_noise,1,unweighted_icp,0.4,15,1800,1800,1800,0.823364727552113,0.030437862752493286,0.015876156245108377,0.004795431554404908,0.4333237593553232,0.03304617092895059,0.029919009623789322,0.9188888888888889,3.8467567358291817,0.029378634634540417,0.10089237292178282
