scenario,seed,method,lambda_gain,final_rmse_all,final_rmse_inlier,final_fitness,final_rotation_error_deg,final_translation_error,final_alignment_error,iae_alignment,ise_alignment,mean_alignment_error,tv_translation_update,tv_rotation_update,mean_selected_correspondences,mean_predicted_weight
clean,1,distance_weighted_icp,0.75,0.004993418549104382,0.004993418549104382,1.0,0.016130014101553014,0.00018274412606078088,0.005337462816180694,2.5447215215483916,0.5901719124466279,0.08208779101769005,0.037846942869223035,2.3665179292945546,1800.0,0.8322145335077368
clean,1,distance_weighted_icp,1.0,0.0049934185491044,0.0049934185491044,1.0,0.016130014140430835,0.0001827441255715929,0.005337462816080301,1.9945949533120815,0.4614619009065307,0.0643417726874865,0.05046259049450854,3.196630106771706,1800.0,0.8489426310164774
clean,1,mlp_weighted_icp,0.01,0.09370585274705424,0.03487004061797275,0.27944444444444444,11.150948684973711,0.14296651589532983,0.34818185549212116,11.091976183608647,3.969804120631416,0.3578056833422144,0.000376716432573107,0.017354838508739798,1800.0,0.5530370175934751
clean,1,mlp_weighted_icp,0.03,0.0838171134658335,0.03426141879170225,0.31055555555555553,10.323908010415362,0.12411658362992044,0.31117277719990755,10.506590059067927,3.569663331545843,0.33892225996993314,0.001237223818090659,0.05757747506776815,1800.0,0.56788548063213
clean,1,mlp_weighted_icp,0.05,0.07468423871961943,0.03431989846101799,0.3511111111111111,9.439068355431967,0.10675362723780016,0.2758285495117393,9.940390734451043,3.2106569549971335,0.320657765627453,0.0021901357701849112,0.09959545957287667,1800.0,0.5834047476345323
clean,1,mlp_weighted_icp,0.1,0.05544809965302961,0.0349242436549002,0.5333333333333333,7.311902856513383,0.06904290804573934,0.19761003626390278,8.616539156791376,2.4753710121167063,0.27795287602552826,0.004925864131404629,0.21745858419371916,1800.0,0.6215155803972799
clean,1,mlp_weighted_icp,0.2,0.028783717348324654,0.026476740002620104,0.9472222222222222,3.34301875718064,0.02235735353268515,0.08457125845281621,6.457907023994641,1.5644843284699002,0.20831958141918194,0.011772991093350189,0.4705374025464056,1800.0,0.7044496487567633
clean,1,mlp_weighted_icp,0.4,0.004994270236969887,0.004994270236969887,1.0,0.013950758388455746,0.00023088188070165727,0.005364659701556101,3.6443255953257503,0.8268581688493238,0.1175588901717984,0.028008793282995145,1.3945614335718548,1800.0,0.8003888845031505
clean,1,mlp_weighted_icp,0.75,0.004993420961482071,0.004993420961482071,1.0,0.016132898547603917,0.00018293670742748348,0.005337686654385594,2.0886457065239927,0.47191998314510986,0.06737566795238686,0.05257785551064186,2.5976269587036374,1800.0,0.847298295002215
clean,1,mlp_weighted_icp,1.0,0.004993420961482093,0.004993420961482093,1.0,0.016132898549931936,0.00018293670740593832,0.00533768665438735,1.624212149684388,0.36633580006753047,0.05239394031239961,0.07010380734762289,3.46925244435068,1800.0,0.8613618669709622
clean,1,unweighted_icp,0.01,0.0929547684100269,0.03500788911843967,0.2816666666666667,10.93595910177271,0.14303343484815978,0.3453477942759138,11.04447907046558,3.9362135149455986,0.3562735184021155,0.00039073854019424997,0.025489369968857548,1800.0,0.5526179652100667
clean,1,unweighted_icp,0.03,0.0823139642379253,0.03423215656178864,0.31444444444444447,9.861139138286154,0.12433392628832493,0.3052592819091118,10.397426533624426,3.4979048894940448,0.3354008559233686,0.0012637094833057188,0.08663905366623728,1800.0,0.5679984173351795
clean,1,unweighted_icp,0.05,0.07320673058244644,0.034005686431006626,0.34944444444444445,8.866973992470344,0.10741298289632835,0.2692894534034782,9.795758955857513,3.1218596558697818,0.3159922243825004,0.0022539883057180066,0.14309520246186014,1800.0,0.584186455166671
clean,1,unweighted_icp,0.1,0.05505620673203991,0.034803531092555975,0.5116666666666667,6.92068841814097,0.07093424653163688,0.1951973374450865,8.47093916272355,2.3960890071946275,0.27325610202334033,0.00505865064232117,0.3203880394723282,1800.0,0.6229815801768959
clean,1,unweighted_icp,0.2,0.029973212158467606,0.02749965573911431,0.9422222222222222,3.5166256595081467,0.02403934545959241,0.08917881421314149,6.409220569380312,1.5284464079663602,0.20674905062517135,0.012038467967854549,0.7318991828531209,1800.0,0.7037520764318013
clean,1,unweighted_icp,0.4,0.0049945416197385755,0.0049945416197385755,1.0,0.014262640488978354,0.0002381245825223449,0.005375292607150704,3.6337603794826476,0.8062093114010818,0.11721807675750476,0.028461713016628566,1.9295318869468319,1800.0,0.8001100055453506
clean,1,unweighted_icp,0.75,0.004993418547197359,0.004993418547197359,1.0,0.016128466009615428,0.00018282084682668708,0.0053375240541202,2.043992852550576,0.45134923098754615,0.0659352533080831,0.05343657277171874,3.6776391373857313,1800.0,0.8484994265691904
clean,1,unweighted_icp,1.0,0.004993418547197361,0.004993418547197361,1.0,0.016128466011901068,0.00018282084680650967,0.005337524054122881,1.5944789786103697,0.35127250480433114,0.051434805761624826,0.07124876369571753,4.990452084222607,1800.0,0.8621731362979725
clean,2,distance_weighted_icp,0.01,0.098469472878997,0.035491633231606715,0.24388888888888888,11.221428532790943,0.14510414663478882,0.35578790484169526,11.272550011015806,4.099720682534818,0.3636306455166389,0.00029690966676737985,0.014097234090738486,1800.0,0.566337720429712
clean,2,distance_weighted_icp,0.03,0.08947736835985887,0.03523953206887814,0.26055555555555554,10.565506702395002,0.12934473819810866,0.3244771735819175,10.789041647101365,3.761012611150559,0.3480336015193989,0.0009376006435393492,0.049103746337809256,1800.0,0.5768385160867671
clean,2,distance_weighted_icp,0.05,0.08075166718131577,0.034460142528892845,0.2777777777777778,9.89397927031437,0.11370570094619031,0.29339716083064976,10.303381406526173,3.4413667551578997,0.33236714214600555,0.0016469385383912102,0.08281269804022584,1800.0,0.5896331805588795
clean,2,distance_weighted_icp,0.1,0.062430680089504906,0.03519075413753083,0.42333333333333334,8.077147786692247,0.07883116178216425,0.22203331973859164,9.133451398230413,2.7536420102371064,0.2946274644590456,0.0036587740438305933,0.1926812496589064,1800.0,0.6216170190063496
clean,2,distance_weighted_icp,0.2,0.03383664788759205,0.02911562512252259,0.8877777777777778,4.2806374843150214,0.029018337108143444,0.10566135983888572,7.0560288503315185,1.8056415041500435,0.2276138338816619,0.008733807530662425,0.43838388074240087,1800.0,0.6923633591494485
clean,2,distance_weighted_icp,0.4,0.005093249519472377,0.005093249519472377,1.0,0.03141879673652043,0.00023425379354383592,0.005641691280381417,4.119353528892833,0.9680391377637612,0.13288237189976881,0.02205048110817663,1.306171728423899,1800.0,0.7900562847438021
clean,2,distance_weighted_icp,0.75,0.005088164517651945,0.005088164517651945,1.0,0.017207441541597486,0.0001277111765548149,0.005387950109622734,2.345645778222718,0.5478211649625695,0.07566599284589413,0.041505602167957886,2.336240099021379,1800.0,0.8409542965319412
clean,2,distance_weighted_icp,1.0,0.005088164517651942,0.005088164517651942,1.0,0.017207441533079484,0.00012771117647064753,0.005387950109453384,1.8400166365558464,0.428484604651075,0.059355375372769234,0.055340802891129505,2.839244711672622,1800.0,0.8556325365276716
clean,2,mlp_weighted_icp,0.01,0.09692896173791957,0.03565993744792075,0.24888888888888888,11.092994853277734,0.1420477785663559,0.3499066888370528,11.179483820055165,4.0329200284021764,0.36062851032436016,0.00040802218737284306,0.0204052865893926,1800.0,0.5683073735158454
clean,2,mlp_weighted_icp,0.03,0.0852063278744668,0.03475832465762039,0.26666666666666666,10.177262502772809,0.1212103229955259,0.30818927589772077,10.523325066821691,3.5833289383616465,0.33946209892973195,0.0013174648922186808,0.06854647701751398,1800.0,0.5846066292584529
clean,2,mlp_weighted_icp,0.05,0.07473842239281776,0.03553543271721735,0.32,9.2499886030282,0.1022352149402506,0.2694735233633504,9.892780982175374,3.1858845410418457,0.3191219671669476,0.002326213223997042,0.11556415265936548,1800.0,0.6016768943625698
clean,2,mlp_weighted_icp,0.1,0.05422564175797755,0.03557535354905481,0.5561111111111111,6.9575183509109815,0.06391428381701388,0.18771510908410124,8.472119712760898,2.4087224040491306,0.27329418428260965,0.005341866754164421,0.25539796274830884,1800.0,0.6417460697709444
clean,2,mlp_weighted_icp,0.2,0.02490204803470568,0.02452933759601165,0.9911111111111112,2.7354511434258577,0.018514429235497155,0.07077098870446141,6.17659400392397,1.4800116234313907,0.19924496786851517,0.013205598390803808,0.5441888553498034,1800.0,0.7254861566471109
clean,2,mlp_weighted_icp,0.4,0.005088385571013564,0.005088385571013564,1.0,0.01954705736543978,0.00014787573729818163,0.005431731881966143,3.4303529163030473,0.779694883607648,0.11065654568719507,0.030453529281791382,1.583942828936792,1800.0,0.8112940459842122
clean,2,mlp_weighted_icp,0.75,0.005088167835645013,0.005088167835645013,1.0,0.017522647215481052,0.00012924911326614409,0.005392643421065968,1.9636182871910035,0.44460861860001766,0.06334252539325817,0.05713789914123252,2.8450357653113225,1800.0,0.8528469137630035
clean,2,mlp_weighted_icp,1.0,0.005088167835645009,0.005088167835645009,1.0,0.017522647214817083,0.00012924911325995185,0.0053926434210531315,1.5477641363367705,0.34990534456850503,0.04992787536570227,0.07618386552168843,3.750238065031634,1800.0,0.8645171476413176
clean,2,unweighted_icp,0.01,0.09620598188478643,0.035552923148652826,0.24666666666666667,10.856300291312305,0.14205949146541755,0.346828476263327,11.127896413058489,3.9961938759043436,0.35896440042124156,0.00043383993091461833,0.02700976211674701,1800.0,0.5686051795160916
clean,2,unweighted_icp,0.03,0.0837377588452741,0.035090612153401486,0.2683333333333333,9.635023853069097,0.12146679105618932,0.3015547884321544,10.401181427207444,3.503244625997702,0.33552198152282076,0.0013749787654658396,0.09026059924283111,1800.0,0.5864264154672583
clean,2,unweighted_icp,0.05,0.07342168432172716,0.0355056442374966,0.31555555555555553,8.601989410847635,0.1031231251292963,0.2625647035594998,9.731225759671894,3.0876172587171773,0.3139105083765127,0.0024810015490863875,0.1619698250174938,1800.0,0.6035260269615483
clean,2,unweighted_icp,0.1,0.05369082312227467,0.036145007586300036,0.5372222222222223,6.379608838508831,0.06598391895805839,0.18347083046542134,8.296851166401074,2.316577942323016,0.2676403602064863,0.005819345508665587,0.36062386345543956,1800.0,0.6439340587231221
clean,2,unweighted_icp,0.2,0.024767974850792802,0.024647448435425295,0.9972222222222222,2.6494789954224363,0.018458375091304883,0.06972113989632206,6.044239329523954,1.4190771216319962,0.1949754622427082,0.013524516379622311,0.7549736072469769,1800.0,0.7273511472500327
clean,2,unweighted_icp,0.4,0.005088348248050757,0.005088348248050757,1.0,0.019024539392907044,0.00014582805359533886,0.0054244216955751665,3.3395098064122286,0.7433620570856213,0.10772612278749125,0.03131419167981015,1.9638108212855225,1800.0,0.8127908067514048
clean,2,unweighted_icp,0.75,0.005088164516484919,0.005088164516484919,1.0,0.017203417561036393,0.00012765934867007875,0.005387858040765361,1.8826568383685902,0.417415227821458,0.06073086575382549,0.058747895102470894,3.654580440489245,1800.0,0.8546211895783119
clean,2,unweighted_icp,1.0,0.0050881645164849165,0.0050881645164849165,1.0,0.017203417560598473,0.0001276593486651121,0.005387858040756013,1.4836092867982158,0.3290882572207286,0.047858364090265025,0.07833052680332399,4.942690014672442,1800.0,0.8658011507870472
partial_overlap,0,distance_weighted_icp,0.01,0.13555124530592566,0.03425487299994897,0.18555555555555556,11.484353066065468,0.1448291360093363,0.39522391197591666,12.443848928529997,4.99556579788458,0.40141448156548376,0.0003124210650297891,0.009955934306042979,1791.0,0.38348002371259954
partial_overlap,0,distance_weighted_icp,0.03,0.1284234060299697,0.03477090612967094,0.21333333333333335,11.37613334909682,0.128517957228782,0.3707026967497199,12.061861718280017,4.696935250402554,0.3890923134929038,0.0010127150950203384,0.0355451386609293,1791.5483870967741,0.3942605613151896
partial_overlap,0,distance_weighted_icp,0.05,0.12162931803307135,0.035033571341305046,0.24333333333333335,11.169790949775896,0.11313952226385013,0.3464667497946804,11.683294251399627,4.413516587327149,0.3768804597225686,0.0017058404087635067,0.0669185023603806,1792.3548387096773,0.40580062054231786
partial_overlap,0,distance_weighted_icp,0.1,0.10801845452837557,0.034310639423867376,0.3194444444444444,10.346446333477646,0.07913495868577829,0.29061787654893034,10.771946302213658,3.781097302202352,0.34748213878108575,0.0038744616677963586,0.15651619775587955,1795.741935483871,0.43252944955840006
partial_overlap,0,distance_weighted_icp,0.2,0.0890908319608039,0.03372296474799263,0.53,7.958730499938676,0.027550056692509213,0.1962281936526999,9.130517981675528,2.814185322366385,0.2945328381185654,0.008665262315746155,0.3642747173803723,1797.774193548387,0.48742585049581266
partial_overlap,0,distance_weighted_icp,0.4,0.07754312566930878,0.027809410868806676,0.7338888888888889,2.838251029004551,0.01843336919911596,0.12435900515847026,6.903154091477098,1.7819484282991702,0.2226823900476483,0.022181136607887553,0.8750669699768389,1798.8387096774193,0.5630786998778748
partial_overlap,0,distance_weighted_icp,0.75,0.07775154799786178,0.024263020040875938,0.7488888888888889,1.225433747984265,0.015419350330848429,0.10542523580855287,5.353820663892254,1.1635156534996611,0.1727038923836211,0.04329341528322835,1.667023339114299,1799.2903225806451,0.6111343839331699
partial_overlap,0,distance_weighted_icp,1.0,0.07787146270638241,0.0238511354095935,0.7488888888888889,1.1444249709135634,0.014723368794176635,0.10403908120969468,4.860928655109016,0.9762228830357867,0.15680415016480698,0.05746800932411181,2.3752706183007968,1799.4516129032259,0.6248762664549943
partial_overlap,0,mlp_weighted_icp,0.01,0.13458833374678583,0.034606304248446504,0.19277777777777777,11.514442759834298,0.14284697146943506,0.3925797328145639,12.402968836287958,4.963001023729199,0.40009576891251475,0.00040135674845485426,0.01407752290564871,1791.0,0.3849574892073713
partial_overlap,0,mlp_weighted_icp,0.03,0.12574595162752852,0.03477586342559697,0.22277777777777777,11.307791417548486,0.12339023055949346,0.36221409636250684,11.93501146259265,4.6006525588549785,0.38500036976105323,0.001302466894872688,0.053085188855752474,1791.8709677419354,0.39852689039169154
partial_overlap,0,mlp_weighted_icp,0.05,0.11800056740508966,0.034846501685357814,0.2644444444444444,10.955737465508191,0.10561166430895523,0.3331696063691268,11.469459272926262,4.259008903483843,0.36998255719116974,0.0023031468028156055,0.09848389804857297,1792.9354838709678,0.4128047593932268
partial_overlap,0,mlp_weighted_icp,0.1,0.1035301056052277,0.03413608029789398,0.3527777777777778,9.676619036068194,0.06875953184111147,0.26905582780702114,10.395723741337353,3.5392610200805246,0.3353459271399146,0.0051203375370595,0.22486451828917042,1796.1935483870968,0.44495227734575393
partial_overlap,0,mlp_weighted_icp,0.2,0.08643855633997302,0.03223532767845502,0.6311111111111111,5.927183074419219,0.018488117521789638,0.16419850460595484,8.513587656843175,2.5023766251257005,0.2746318598981669,0.011978794410931177,0.4680242675827362,1798.032258064516,0.5098627890205945
partial_overlap,0,mlp_weighted_icp,0.4,0.07956610468044062,0.01986850676560705,0.7388888888888889,0.9066104862762093,0.007595309708793456,0.09622751925199617,6.118648937809264,1.5015191706342785,0.19737577218739563,0.028679364441573797,1.2128420814853726,1798.967741935484,0.5849929092723521
partial_overlap,0,mlp_weighted_icp,0.75,0.07972359424079722,0.01923092437511023,0.7366666666666667,0.5931749843108582,0.00754412036552005,0.09319946444942585,4.684048166216239,0.9616737190315331,0.1510983279424593,0.05396888177759164,2.242154148168634,1799.3548387096773,0.6250651332929615
partial_overlap,0,mlp_weighted_icp,1.0,0.07972359675498975,0.019230920916570544,0.7366666666666667,0.5931736255428564,0.007544116435650379,0.09319944944606869,4.269864244450671,0.8078112951464683,0.1377375562726023,0.0723117085150047,2.8578953090905332,1799.4516129032259,0.6366372632302802
partial_overlap,0,unweighted_icp,0.01,0.13272507820853358,0.03453962236582412,0.19444444444444445,11.364546716446137,0.1373667460207628,0.38373729139375773,12.262586137371269,4.85224660246143,0.3955672947539119,0.0005974339023361557,0.009769450179545665,1791.0,0.38745132013838557
partial_overlap,0,unweighted_icp,0.03,0.12098932532986917,0.035624380781353014,0.25055555555555553,11.033502495695537,0.10813383947556512,0.3394581897623897,11.55424466772558,4.319197865685219,0.37271756992663163,0.0019330028974695094,0.03998504910051484,1793.6129032258063,0.4070923149934739
partial_overlap,0,unweighted_icp,0.05,0.11138075518262248,0.034917576302723186,0.29888888888888887,10.609987734112263,0.08314879261485855,0.3006294251386037,10.895332978535087,3.861021899924825,0.3514623541462931,0.003539034492860745,0.06290354218405862,1796.032258064516,0.4264412555100492
partial_overlap,0,unweighted_icp,0.1,0.09435577020375537,0.03355488671688346,0.43166666666666664,9.328049411758945,0.03594146256273382,0.22357772688407865,9.479416126711797,2.9919314652277813,0.3057876169907031,0.008207220101077082,0.15390611499059287,1797.967741935484,0.47070463243942917
partial_overlap,0,unweighted_icp,0.2,0.08012115249972514,0.03350898653293279,0.585,6.658663372160121,0.026054974884776236,0.17276276110610259,7.6698847989796155,2.0627356183018453,0.24741563867676178,0.019915641984790906,0.36988783278376025,1798.9032258064517,0.5329579540761594
partial_overlap,0,unweighted_icp,0.4,0.07587350275455823,0.03270091070303866,0.6305555555555555,3.1393004090365655,0.04495654408370561,0.1522230509286295,6.3931656029266115,1.4668570386430364,0.2062311484815036,0.04347585472328903,0.9062124124347629,1799.3870967741937,0.5853098085573043
partial_overlap,0,unweighted_icp,0.75,0.07566237948229124,0.032812995829513164,0.6361111111111111,2.0679091848372013,0.04573195041268955,0.1420734217433528,5.5692385737744905,1.1185804397300128,0.17965285721853194,0.08385167180319361,1.6698656007645587,1799.6451612903227,0.6114811418774969
partial_overlap,0,unweighted_icp,1.0,0.07564627170899099,0.03269048551951211,0.6394444444444445,1.945655890694092,0.04456394068323045,0.13966677129916236,5.2812989458093735,1.005401653040927,0.17036448212288302,0.1130445412734896,2.3272901970637268,1799.7096774193549,0.6183502301957959
partial_overlap,1,distance_weighted_icp,0.01,0.18386172733859468,0.03502725008412275,0.195,11.524947432619573,0.1434708309748,0.4425820326395904,13.972470416004747,6.29848192194401,0.4507248521291854,0.00037051460101594086,0.01905721323231943,1648.1290322580646,0.4841103367732754
partial_overlap,1,distance_weighted_icp,0.03,0.17164344396863349,0.034491919934131865,0.22611111111111112,11.543926326899468,0.1245292436947148,0.41161195093234293,13.478068901631762,5.866168853939228,0.43477641618166973,0.0012051230240568297,0.06287974730116953,1665.225806451613,0.4920890097323782
partial_overlap,1,distance_weighted_icp,0.05,0.1611160387317016,0.03492954263881166,0.25666666666666665,11.518757199216271,0.10667084462836886,0.3829744553522332,13.013381902079352,5.478676621992812,0.4197865129703017,0.0021132622902339552,0.11744125796115559,1680.6129032258063,0.49802821388019325
partial_overlap,1,distance_weighted_icp,0.1,0.13959233374374094,0.03507925389876194,0.34944444444444445,10.933847849476212,0.06656677994196479,0.31549759218046786,11.910590040719985,4.632374138196808,0.38421258195870917,0.004540687945541341,0.24497349911058292,1703.8387096774193,0.5143648667051658
partial_overlap,1,distance_weighted_icp,0.2,0.11539705948894516,0.03330128918380397,0.5416666666666666,8.43288509458895,0.01545619428534696,0.21518210472018162,9.99495187186499,3.392542686493571,0.3224178023182255,0.01131508890631679,0.5795417945908842,1726.258064516129,0.5540497700017906
partial_overlap,1,distance_weighted_icp,0.4,0.1017372252697046,0.029336275801533095,0.6861111111111111,3.375294108733348,0.027413338306716297,0.1629035046637544,7.859460135816638,2.246408697861336,0.25353097212311737,0.026606650180022298,1.401890730782918,1750.7096774193549,0.6091057355466375
partial_overlap,1,distance_weighted_icp,0.75,0.10294995333076509,0.027355820691928722,0.7244444444444444,1.8246263495519939,0.02363269933611019,0.14482891616239524,6.435339897698129,1.569563903687827,0.20759160960316544,0.051123189712193526,2.814320598607337,1765.3548387096773,0.6471232476128652
partial_overlap,1,distance_weighted_icp,1.0,0.10316742527858976,0.02711751118686331,0.725,1.7985514984724518,0.022901494098048703,0.14405443436136295,5.985864145435954,1.364284610813145,0.1930923917882566,0.06835105797053032,3.6312407458240066,1769.1290322580646,0.6585598108677917
partial_overlap,1,mlp_weighted_icp,0.01,0.18321538281960903,0.03502464258132927,0.1988888888888889,11.354551348808792,0.14184348184548928,0.43860437815318626,13.909821784058003,6.242534140329483,0.4487039285180001,0.0004464061638336404,0.01806966560836154,1648.8709677419354,0.4862989721572198
partial_overlap,1,mlp_weighted_icp,0.03,0.1701317109255735,0.034463159863607186,0.2311111111111111,11.007975857499819,0.12069508664703431,0.400906556147606,13.304765069085004,5.719493906273762,0.429185969970484,0.0013941501969064903,0.06247102139015235,1668.225806451613,0.4957480432073228
partial_overlap,1,mlp_weighted_icp,0.05,0.15896408782529925,0.03482399172097577,0.2633333333333333,10.572609200443107,0.10098748891758454,0.36567766874731483,12.733895507093447,5.254550579913192,0.41077082280946603,0.0024622160583655317,0.11522928683930005,1684.4193548387098,0.5035382454116151
partial_overlap,1,mlp_weighted_icp,0.1,0.13718181511560154,0.03490646047874938,0.39444444444444443,9.160951513094355,0.059540415532632535,0.28833174577917764,11.419024762740374,4.286042199924898,0.368355637507754,0.00558340604119586,0.23472522287949013,1706.258064516129,0.5249937596094141
partial_overlap,1,mlp_weighted_icp,0.2,0.11624121885059288,0.030720541796521023,0.6255555555555555,5.736655679683192,0.012436700391014143,0.18604447603843893,9.302079819091603,3.0000395384824476,0.3000670909384388,0.014008270295574731,0.5567210005059224,1725.967741935484,0.5753738296165338
partial_overlap,1,mlp_weighted_icp,0.4,0.10890691145489045,0.019871881249239012,0.725,1.1431516980432361,0.008096420884680886,0.1284348493200037,6.937268320398681,1.8604118889768473,0.22378284904511875,0.03153987248495631,1.3835940850067785,1746.1612903225807,0.637573932057542
partial_overlap,1,mlp_weighted_icp,0.75,0.1097452982760463,0.018498179663089403,0.7216666666666667,0.7186946296810508,0.006633221571762304,0.12356546614461911,5.554277504312837,1.2528198562989705,0.17917024207460763,0.059845772709650136,2.71882763090231,1756.9354838709678,0.6724010241722919
partial_overlap,1,mlp_weighted_icp,1.0,0.10976676941525591,0.018475022939094855,0.7216666666666667,0.7129684811079249,0.0066215316993389565,0.12351798592567412,5.150954939219968,1.077181995893454,0.16615983674903123,0.08025388208708792,3.541807983900424,1759.6774193548388,0.6826168583476719
partial_overlap,1,unweighted_icp,0.01,0.17621048089409247,0.03485763094097235,0.2127777777777778,11.613052204582914,0.13219524243434042,0.424536245374262,13.688997660618236,6.0480568135257435,0.4415805696973625,0.0008033537804396595,0.032942658961375895,1659.5483870967741,0.48899820253718596
partial_overlap,1,unweighted_icp,0.03,0.1522700300304232,0.03467300952010053,0.27555555555555555,11.722595784375597,0.09338094677373042,0.3628769346479096,12.68069941972898,5.212683909543185,0.4090548199912574,0.0026428328491493133,0.12423058522164485,1694.1935483870968,0.5020804394417587
partial_overlap,1,unweighted_icp,0.05,0.13511738696303105,0.0340048106981586,0.3277777777777778,11.598015035777593,0.06241601279233224,0.3135135501131392,11.794130649842264,4.546158893672034,0.3804558274142666,0.004896305895268972,0.22500734656953825,1709.3870967741937,0.516186898355456
partial_overlap,1,unweighted_icp,0.1,0.10975707466023867,0.033580875759143224,0.44055555555555553,10.76621948845371,0.032779440718172646,0.25019871026294843,10.148606670209162,3.452704519808564,0.3273744087164246,0.011447855234470988,0.4779546381621558,1734.741935483871,0.5462132277964729
partial_overlap,1,unweighted_icp,0.2,0.09335479621475393,0.034639647239641386,0.4761111111111111,7.988386100913998,0.08287261880452322,0.2561112760284171,9.047182357172918,2.7546678353472314,0.2918445921668683,0.026931434965269938,1.0445673456562368,1760.7096774193549,0.5744042083736994
partial_overlap,1,unweighted_icp,0.4,0.08882329095950134,0.03233375452766826,0.42944444444444446,4.944731905224155,0.11581941047814148,0.2540900204898844,8.576906073624556,2.4477419625278634,0.2766743894717599,0.0585562945538065,2.401196298146603,1778.8709677419354,0.5960137768513399
partial_overlap,1,unweighted_icp,0.75,0.08853043905296322,0.032781786875627945,0.43333333333333335,3.972655031625206,0.11882341242969573,0.247080401798911,8.249640926848082,2.2512481413807945,0.26611744925316394,0.11147383325708915,4.704505684829437,1787.5806451612902,0.60552178431485
partial_overlap,1,unweighted_icp,1.0,0.08852817006624124,0.03274878861121055,0.4305555555555556,3.912383310748556,0.11907623691472441,0.24672824008845123,8.138345572884313,2.1870260237019434,0.2625272765446553,0.14887417267696604,6.360801079652512,1790.0,0.6077881505389394
partial_overlap,2,distance_weighted_icp,0.01,0.1710420796858621,0.03413551787300347,0.16666666666666666,11.632664896095394,0.14359471020509298,0.430963438851909,13.577380844229237,5.947169428726273,0.43798002723320123,0.00037528078170744435,0.019463679198331325,1689.774193548387,0.47065821106635264
partial_overlap,2,distance_weighted_icp,0.03,0.1601827989639441,0.03553594025870914,0.19277777777777777,11.735166904624062,0.1248212824637698,0.40235575047395455,13.136066990917765,5.571369392915469,0.42374409648121825,0.0012118069731600596,0.06489543091828862,1705.225806451613,0.47587327291835574
partial_overlap,2,distance_weighted_icp,0.05,0.15035481031838527,0.03566717902443034,0.2238888888888889,11.76060320617777,0.10672132351897595,0.37468216589913894,12.697740038912436,5.214842762501733,0.4096045173842721,0.002129168645462153,0.11815290941256512,1720.3870967741937,0.48206049757775393
partial_overlap,2,distance_weighted_icp,0.1,0.13030122717441978,0.035502200487428526,0.32666666666666666,11.39223306622923,0.06666809711129887,0.31089165494801096,11.659376769424231,4.434925813918547,0.3761089280459429,0.004567360118984275,0.27553849413075887,1743.1935483870968,0.4973918609472107
partial_overlap,2,distance_weighted_icp,0.2,0.10422019959955221,0.032669467121115424,0.5555555555555556,8.53724529174431,0.01273678935724608,0.2023294418742414,9.776677804122091,3.24824905223191,0.31537670335877716,0.011020331375794707,0.6159510284748002,1765.4193548387098,0.5329042280719698
partial_overlap,2,distance_weighted_icp,0.4,0.0880762958954492,0.030122006616625435,0.6977777777777778,3.1081959040434377,0.030493239025250623,0.1496514939611342,7.550519262681878,2.1044252560614076,0.24356513750586703,0.026609684902247573,1.4903299675531585,1781.483870967742,0.589085839423781
partial_overlap,2,distance_weighted_icp,0.75,0.08772913803347392,0.029691282508430842,0.7116666666666667,1.7128655007145681,0.030385116505204236,0.13524290954582385,6.131139712315594,1.4523681152266927,0.19777870039727724,0.051958796686799515,3.0819859267300096,1789.3870967741937,0.6268100053401144
partial_overlap,2,distance_weighted_icp,1.0,0.0879671839570077,0.029431414665774598,0.7144444444444444,1.6167027425560807,0.029266689909673037,0.13340090129224155,5.68969985795978,1.2575796678745876,0.18353870509547676,0.06969786242198114,4.268076468912121,1791.6129032258063,0.637880093815348
partial_overlap,2,mlp_weighted_icp,0.01,0.16978211125655715,0.03441481700361958,0.17,11.462659741882963,0.14144031688897057,0.42584902556435733,13.497820977553452,5.878149329249821,0.4354135799210791,0.00047038657812809823,0.02083379674086594,1691.6451612903227,0.47216221958650473
partial_overlap,2,mlp_weighted_icp,0.03,0.15707270209817248,0.03517315364689465,0.19277777777777777,11.167930888677,0.11961118425294236,0.3883631952378849,12.907495877421589,5.383225728497851,0.4163708347555351,0.001550693407225972,0.06500455910602895,1713.4516129032259,0.48019715812614366
partial_overlap,2,mlp_weighted_icp,0.05,0.14615968113545216,0.03552582806254343,0.23055555555555557,10.809623349143514,0.10021485682775898,0.3544707714546463,12.347748274405602,4.941121149345605,0.3983144604646968,0.0027514656176279547,0.12785407970955778,1729.0,0.4877811599872296
partial_overlap,2,mlp_weighted_icp,0.1,0.12505891550629847,0.03536704760747813,0.385,9.480527017421252,0.05925229318461144,0.2791164788651225,11.071915084391126,4.029808389886218,0.35715855110939115,0.006145458061793988,0.2525249205569692,1750.0,0.5106994701671448
partial_overlap,2,mlp_weighted_icp,0.2,0.10291203081749906,0.030315157653344513,0.6255555555555555,5.779777780441171,0.012021457567666032,0.1727312661895768,8.965730431028351,2.800193588383835,0.28921711067833394,0.014840031957334555,0.5825319979715825,1769.9032258064517,0.5570722820803494
partial_overlap,2,mlp_weighted_icp,0.4,0.09436008907209084,0.01985205148382449,0.7294444444444445,0.9583530468606833,0.010047043857750388,0.11399066339844807,6.574492534692394,1.7096297771300266,0.21208040434491593,0.03355254643215959,1.5278280798531072,1783.1935483870968,0.6177730189873162
