scenario,method,lambda_gain,mean_final_rmse_all,mean_final_fitness,mean_final_rotation_error_deg,mean_final_translation_error,mean_final_alignment_error,mean_alignment_error,mean_iae_alignment,mean_ise_alignment
partial_overlap,unweighted_icp,0.75,0.08129687380920894,0.512962962962963,2.780415907239107,0.08842569942147917,0.19752673230307916,0.22341855215772613,6.925975116889511,1.671883426529709
partial_overlap,unweighted_icp,1.0,0.0812905296292759,0.5122222222222222,2.7209235368527374,0.08823385210730689,0.19673361710511017,0.21797671309567845,6.757278105966031,1.593523675726731
static_noise,distance_weighted_icp,0.01,0.09317721960237213,0.27240740740740743,11.241095071410989,0.14599625565350097,0.351584425969983,0.35859420016191884,11.116420205019486,3.986856138331195
static_noise,distance_weighted_icp,0.03,0.08539894553390275,0.29666666666666663,10.639240686013977,0.1316572376183472,0.32344859001238974,0.34456114916617797,10.681395624151518,3.6853188574346945
static_noise,distance_weighted_icp,0.05,0.07808912203956032,0.3214814814814815,9.998418540215859,0.11787740735498588,0.2959507147967048,0.3305846681067324,10.248124711308705,3.401445007388793
static_noise,distance_weighted_icp,0.1,0.062329785273352666,0.445,8.403145098651997,0.08662816261298363,0.23298939887285627,0.29722142735570317,9.2138642480268,2.788068088456061
static_noise,distance_weighted_icp,0.2,0.03923889907696453,0.8292592592592593,5.255234251042245,0.03936272592358023,0.13115396751096722,0.23843138979695144,7.391373083705496,1.9176837071811645
static_noise,distance_weighted_icp,0.4,0.015790635066193232,0.9998148148148148,0.302444437060113,0.0021175308261929125,0.020932610262987275,0.15213801983205258,4.71627861479363,1.0662554658016485
static_noise,distance_weighted_icp,0.75,0.015544327097656454,0.9998148148148148,0.06528306297489138,0.0006899009868957394,0.016887058714301104,0.09097099702708188,2.8201009078395383,0.6006260761414434
static_noise,distance_weighted_icp,1.0,0.015544323249058536,0.9998148148148148,0.06573260136993585,0.0006914862342118958,0.016893135496969792,0.07375292728760374,2.286340745915716,0.4706700179853036
static_noise,mlp_weighted_icp,0.01,0.09187615657344629,0.27444444444444444,11.134159213342278,0.1430026275434003,0.34622037625026936,0.3558843268008261,11.03241413082561,3.927325313965485
static_noise,mlp_weighted_icp,0.03,0.08178914430201066,0.307962962962963,10.275607585715097,0.1237054846741479,0.3082507048333095,0.33666028521135827,10.436468841552106,3.522687764235142
static_noise,mlp_weighted_icp,0.05,0.07292023832016274,0.35018518518518515,9.391143953526386,0.10662678356082066,0.2734584614162473,0.3182402778505767,9.865448613367878,3.1633469900238502
static_noise,mlp_weighted_icp,0.1,0.054980813591839095,0.5422222222222223,7.333462346570904,0.07105989713732547,0.1993753341948736,0.2767466321244227,8.579145595857105,2.451109885422506
static_noise,mlp_weighted_icp,0.2,0.03147904063602478,0.9337037037037037,3.6817044629084883,0.026131148333490516,0.09442723359860017,0.2099455888265129,6.5083132536219,1.5690776775173723
static_noise,mlp_weighted_icp,0.4,0.01556079503295281,0.9998148148148148,0.08418669398674006,0.00087626362741811,0.01727892560023832,0.12605647826791944,3.9077508263055023,0.8421194497417335
static_noise,mlp_weighted_icp,0.75,0.015544397069631668,0.9998148148148148,0.06856338351260799,0.0007009734617270082,0.016931004366484755,0.07667142860263433,2.3768142866816646,0.47979727912054154
static_noise,mlp_weighted_icp,1.0,0.015544397069658843,0.9998148148148148,0.06856338433083092,0.0007009734646752777,0.016931004377642427,0.06275936652528998,1.9455403622839895,0.3776579100805085
static_noise,unweighted_icp,0.01,0.09124767046575273,0.27425925925925926,10.912371339667835,0.14331954463430838,0.3436909284967395,0.3545417632232526,10.99079465992083,3.89804490210278
static_noise,unweighted_icp,0.03,0.08060718197157561,0.30851851851851847,9.794757545887784,0.12490164542975384,0.3034564028602072,0.33360522169519413,10.341761872551016,3.4607549399339135
static_noise,unweighted_icp,0.05,0.07183930826467232,0.345,8.820821144370507,0.10863853232140903,0.2686860520297864,0.31441483346288895,9.746859837349557,3.0906906540195216
static_noise,unweighted_icp,0.1,0.05473054813270962,0.5248148148148148,6.8570504755355834,0.07433805508725765,0.1976391079753231,0.27310988768230454,8.466406518151441,2.389169361626468
static_noise,unweighted_icp,0.2,0.03222816160461491,0.93,3.696528090658171,0.02853723137111529,0.0977306738823119,0.20883411461690415,6.47385755312403,1.5423658450396676
static_noise,unweighted_icp,0.4,0.015564304237928964,0.9998148148148148,0.08964696144996874,0.0009112288186330922,0.017372002671061745,0.12570113215107648,3.8967350966833707,0.8262732877373992
static_noise,unweighted_icp,0.75,0.015544325318666188,0.9998148148148148,0.06510224721145942,0.0006904049784713578,0.01688575276925214,0.07591500016056503,2.353365004977516,0.4659867900380786
static_noise,unweighted_icp,1.0,0.015544325318666188,0.9998148148148148,0.06510224974098063,0.0006904049975636132,0.016885752813639607,0.06173871540945675,1.9139001776931595,0.3630748688736611
strong_noise,distance_weighted_icp,0.01,0.0830841176752558,0.31666666666666665,11.248191607796072,0.1472179614032628,0.3427839951564793,0.34868221194845145,10.809148570401996,3.7693913744925216
strong_noise,distance_weighted_icp,0.03,0.0772160749081955,0.3511111111111111,10.670837204273193,0.1355669531078749,0.31949140005880233,0.336954951677314,10.445603501996732,3.5231706995418737
strong_noise,distance_weighted_icp,0.05,0.07183487329887746,0.38833333333333336,10.08852221416773,0.12454395808278901,0.2972640535233438,0.3254973223602344,10.090416993167265,3.2936987486020093
strong_noise,distance_weighted_icp,0.1,0.06104579257424989,0.4746296296296297,8.755514578132084,0.10023985758084718,0.24884079593641792,0.2989402711620972,9.267148406025013,2.801970441268519
strong_noise,distance_weighted_icp,0.2,0.04564143001286378,0.7074074074074074,6.328273884293865,0.060709401161036895,0.16963357001683935,0.2533231361342048,7.853017220160351,2.083833675599515
strong_noise,distance_weighted_icp,0.4,0.03257475755530824,0.9357407407407408,2.5567246070979706,0.020325605512034342,0.07846760913832229,0.1862382251359129,5.7733849792133,1.285817132597314
strong_noise,distance_weighted_icp,0.75,0.02937641197230266,0.967962962962963,0.214218139849518,0.003227840823338145,0.034746434194135985,0.1224005386806329,3.7944166990996195,0.7415360086000655
strong_noise,distance_weighted_icp,1.0,0.029344222223730603,0.9690740740740741,0.21455245575285678,0.003041955298327454,0.034531702079586626,0.10127215258359239,3.1394367300913637,0.578562996585032
strong_noise,mlp_weighted_icp,0.01,0.08226788689510954,0.32055555555555554,11.190803721990108,0.14504580517679302,0.3392217292918036,0.3468926305242815,10.753671546252725,3.7310676373120883
strong_noise,mlp_weighted_icp,0.03,0.07503754904391717,0.36759259259259264,10.490755551069812,0.12971226549522813,0.30965737004984345,0.3318081742504213,10.286053401763061,3.418625896044725
strong_noise,mlp_weighted_icp,0.05,0.06881830727917775,0.40592592592592586,9.823039609308088,0.11602434784260834,0.283073051214867,0.3175264781822959,9.843320823651172,3.139842108896861
strong_noise,mlp_weighted_icp,0.1,0.05681820008035492,0.5377777777777778,8.322778945804027,0.08734765213545322,0.22739364167384843,0.2859621486538317,8.864826608268784,2.5795681623821323
strong_noise,mlp_weighted_icp,0.2,0.04173097300769032,0.7761111111111111,5.596477293093673,0.047916545269299136,0.14561229120792618,0.234785536455734,7.278351630127754,1.8278284845003494
strong_noise,mlp_weighted_icp,0.4,0.030789456385503827,0.954074074074074,1.6373512174279494,0.012478936871026587,0.059641905430809904,0.1658508487975162,5.141376312723001,1.082619251648423
strong_noise,mlp_weighted_icp,0.75,0.029352163135093062,0.9685185185185184,0.19430152578997054,0.002806777043580426,0.03410195543657319,0.10805502258855602,3.3497057002452366,0.6213876922721422
strong_noise,mlp_weighted_icp,1.0,0.02934558060695162,0.9681481481481482,0.24274345550439694,0.002636784459874228,0.03440979962186982,0.09023582720091451,2.79731064322835,0.48689101135815704
strong_noise,unweighted_icp,0.01,0.08184796720087371,0.3209259259259259,11.005325150900008,0.14535183185948974,0.33725305056936355,0.3458565078594094,10.721551743641692,3.708980804081913
strong_noise,unweighted_icp,0.03,0.0741709540514174,0.3696296296296296,10.048930512301636,0.1307784777579253,0.30543873693235907,0.32930428478703094,10.208432828397958,3.3683939663988376
strong_noise,unweighted_icp,0.05,0.06783572988242699,0.40111111111111103,9.215775104203596,0.1178387943226492,0.2778322752471121,0.3141023435537115,9.737172650165057,3.0749126281018833
strong_noise,unweighted_icp,0.1,0.056197555977348275,0.522962962962963,7.552443811319482,0.0908396208753038,0.22256161496584692,0.28164658457828673,8.731044121926887,2.506690074907409
strong_noise,unweighted_icp,0.2,0.04155781006391717,0.7718518518518519,5.018686937049112,0.05173659691273827,0.14348127634714658,0.23064097384676363,7.149870189249673,1.7683005145183461
strong_noise,unweighted_icp,0.4,0.030975880607466505,0.9520370370370369,1.6192007021318264,0.014902693653920912,0.062070581282705685,0.16368515668901215,5.074239857359376,1.0494117769849263
strong_noise,unweighted_icp,0.75,0.02935810208087079,0.9685185185185184,0.2174712374276152,0.003076396939948089,0.034609211395095034,0.10734035695959009,3.327551065747292,0.6027206618033959
strong_noise,unweighted_icp,1.0,0.02934233372904324,0.9687037037037037,0.23302914040090864,0.0030744126953087415,0.034747037828361076,0.0893418483562452,2.769597299043601,0.4695495252455455
